Customer Number,Delivery ID,Customer Delv No.,Product Group,Bar Code,Box exists,Box code scanable
43965908,6020006866,BXFR25170,Starter,4047024413764,Y,Y
43004351,6020005050,BXFR23500,Starter,4047024614383.0,Y,Y
43966760,6020006480,BXFR24855,Starter,4047024645790.0,Y,Y
43967213,6020006535,BXFR24890,Alternator,0,Y,N
43027752,6020004846,BXFR23354,Alternator,4047024816701.0,Y,Y
43014269,6020006059,BXFR24428,Starter,3165144055853.0,Y,Y
43102332,6020006713,BXFR25054,Starter,3165143982815.0,Y,Y
43967213,6020006859,BXFR25201,Starter,3165141024968,Y,Y
43006757,6020004588,BXFR23108,Starter,3165143982839.0,Y,Y
43952126,6020007250,BXFR25490,Starter,4047024413795,Y,Y
43966650,6020006794,BXFR25092,Alternator,4047025385855.0,Y,Y
43140245,6020004575,BXFR23105,Starter,4047024413764.0,Y,Y
43137434,6020007728,BXFR25879,Starter,4047024813311.0,Y,Y
43101980,6020007043,BXFR25282,Alternator,4047025385855.0,Y,Y
43963397,6020006986,BXFR25266,Starter,4047024413764.0,Y,Y
43952002,6020005397,BXFR23840,Starter,4047025364584.0,Y,Y
43966760,6020006480,BXFR24855,Starter,3165141220001.0,Y,Y
43124625,6020007294,BXFR25541,Starter,4047024604414.0,Y,Y
43952206,6020007141,BXFR25404,Starter,4047024413764.0,Y,Y
43953673,6020005526,BXFR23960,Starter,4047024413764.0,Y,Y
43012722,6020005731,BXFR24170,Starter,3165143982839.0,Y,Y
43134162,6020007793,BXFR25956,Starter,4047024413764.0,Y,Y
43140245,6020005314,BXFR23770,Starter,4047024614383.0,Y,Y
43969865,6020007697,BXFR25826,Starter,3165141024968.0,Y,Y
43051919,6020004744,BXFR23265,Alternator,4047024797574.0,Y,Y
43002182,6020007582,BXFR25734,Starter,3165143309520.0,Y,Y
43969865,6020007697,BXFR25826,Starter,3165143131589.0,Y,Y
43010507,6020007847,BXFR25953,Starter,3165141220001.0,Y,Y
43010507,6020007672,BXFR25775,Starter,4047024614383.0,Y,Y
43132325,6020005427,BXFR23873,Starter,3165143131589.0,Y,Y
43961506,6020007873,BXFR25996,Starter,3165141094978.0,Y,Y
43967213,6020007995,BXFR26095,Starter,4047024614383.0,Y,Y
43952126,6020007250,BXFR25490,Alternator,4047025385855,Y,Y
43016133,6020007690,BXFR25823,Starter,3165141094978.0,Y,Y
43010507,6020007669,BXFR25755,Starter,4047023127563.0,Y,Y
43967213,6020005839,BXFR24210,Starter,4047025364584.0,Y,Y
43006652,6020008044,BXFR26154,Starter,4047024413764.0,Y,Y
43967213,6020007683,BXFR25857,Starter,4047024614383.0,Y,Y
43970990,6020005853,BXFR24231,Starter,4047025364584.0,Y,Y
43000798,6020006296,BXFR24684,Starter,4047024413764,Y,Y
43010507,6020004857,BXFR23163,Starter,4047024613744.0,Y,Y
43952002,6020007874,BXFR26005,Starter,3165143982839.0,Y,Y
43950692,6020007868,BXFR26023,Starter,4047024413795.0,Y,Y
43961506,6020005855,BXFR24272,Starter,4047024813366.0,Y,Y
43968862,6020006751,BXFR25099,Starter,3165143131589.0,Y,Y
43124625,6020005754,BXFR24186,Starter,4047024614383.0,Y,Y
43014269,6020006852,BXFR25148,Alternator,4047026096545,Y,Y
43137091,6020007927,BXFR26045,Starter,4047024813311.0,Y,Y
43970279,6020005670,BXFR24081,Starter,4047024614383.0,Y,Y
43031597,6020007895,BXFR26024,Starter,3165141024968.0,Y,Y
43959786,6020004598,BXFR23126,Starter,4047024614383.0,Y,Y
43002814,6020007320,BXFR25520,Starter,3165141024968.0,Y,Y
43952002,6020005733,BXFR24153,Starter,4047024413764.0,Y,Y
43967341,6020005383,BXFR23830,Alternator,4047024186590.0,Y,Y
43140055,6020004743,BXFR23247,Starter,4047024614383.0,Y,Y
43967213,6020005857,BXFR24280,Starter,3165143982778.0,Y,Y
43952007,6020005494,BXFR23923,Starter,4047024590502.0,Y,Y
43004351,6020004828,BXFR23332,Starter,4047024413788.0,Y,Y
43963619,6020005075,BXFR23525,Starter,4047024413764.0,Y,Y
43953334,6020006458,BXFR24824,Starter,4047024614383.0,Y,Y
43967213,6020005634,BXFR24049,Starter,3165143131589.0,Y,Y
43002119,6020007923,BXFR26038,Starter,4047024413764.0,Y,Y
43005979,6020007696,BXFR25839,Starter,3165141220001.0,Y,Y
43134180,6020005320,BXFR23755,Starter,4047024614383.0,Y,Y
43966760,6020005533,BXFR23993,Starter,4047024413764.0,Y,Y
43134685,6020007938,BXFR26047,Starter,4047024614383.0,Y,Y
43952199,6020005592,BXFR24011,Starter,4047024613744.0,Y,Y
43980131,6020005915,BXFR24340,Starter,4047025277907.0,Y,Y
43970990,6020007271,BXFR25487,Starter,3165143982839,Y,Y
43967213,6020006378,BXFR24651,Alternator,4047024414907.0,Y,Y
43961006,6020005829,BXFR24237,Starter,4047025364584.0,Y,Y
43140245,6020007994,BXFR26107,Starter,4047024614383.0,Y,Y
43007507,6020005940,BXFR24364,Alternator,0,Y,N
43008479,6020006696,BXFR24946,Starter,3165143982839.0,Y,Y
43952805,6020006680,BXFR25029,Starter,4047024413795.0,Y,Y
43965908,6020007925,BXFR25991,Starter,3165141024968.0,Y,Y
43953463,6020007279,BXFR25527,Starter,3165141220001,Y,Y
43968862,6020006751,BXFR25099,Starter,3165143982839.0,Y,Y
43102332,6020004554,BXFR23078,Starter,3165143982815.0,Y,Y
43963128,6020005216,BXFR23690,Starter,4047024813311.0,Y,Y
43001515,6020004830,BXFR23333,Starter,3165141085600.0,Y,Y
43969865,6020007697,BXFR25826,Alternator,4047025385855.0,Y,Y
43953463,6020005601,BXFR24045,Starter,4047024413764.0,Y,Y
43005979,6020006320,BXFR24726,Starter,0,Y,N
43002814,6020005168,BXFR23595,Starter,4047024413764.0,Y,Y
43967213,6020006535,BXFR24890,Starter,4047024413764,Y,Y
43956307,6020007633,BXFR25804,Alternator,3165143530078,Y,Y
43010507,6020007670,BXFR25837,Starter,4047024813311.0,Y,Y
43966650,6020005593,BXFR24032,Starter,3165141220001.0,Y,Y
43010507,6020007063,BXFR25325,Starter,4047024413788.0,Y,Y
43124779,6020007315,BXFR25537,Starter,4047024604414.0,Y,Y
43952002,6020005663,BXFR24046,Starter,3165143982815.0,Y,Y
43006634,6020005602,BXFR24025,Starter,4047024413764.0,Y,Y
43010507,6020007213,BXFR25393,Starter,4047024413795.0,Y,Y
43956307,6020007633,BXFR25804,Alternator,3165143175545,Y,Y
43128327,6020006223,BXFR24580,Starter,4047024413795,Y,Y
43959286,6020005283,BXFR23729,Alternator,4047025385855.0,Y,Y
43140245,6020005613,BXFR24053,Starter,3165143982778.0,Y,Y
43005797,6020007750,BXFR25892,Starter,4047024413764.0,Y,Y
43952002,6020006032,BXFR24362,Alternator,3165143619452.0,Y,Y
43140245,6020007746,BXFR25903,Alternator,3165143619452.0,Y,Y
43953463,6020007071,BXFR25327,Alternator,4047024414907.0,Y,Y
43966760,6020007965,BXFR26085,Starter,4047025277907.0,Y,Y
43952131,6020008102,BXFR26180,Alternator,3165143619452.0,Y,Y
43965908,6020007925,BXFR25991,Alternator,4047024809970.0,Y,Y
43010673,6020004597,BXFR23133,Starter,4047024813311.0,Y,Y
43016133,6020008007,BXFR26122,Alternator,3165144046134.0,Y,Y
43010507,6020005242,BXFR23712,Alternator,3165143705773.0,Y,Y
43016133,6020006214,BXFR24625,Starter,4047024614383,Y,Y
43140245,6020007377,BXFR25594,Starter,4047024614383.0,Y,Y
43953265,6020006097,BXFR24505,Starter,4047024614376.0,Y,Y
43124625,6020006782,BXFR25112,Starter,4047024614383.0,Y,Y
43134180,6020006798,BXFR25119,Starter,4047024413764.0,Y,Y
43133664,6020004670,BXFR23167,Starter,4047024413764.0,Y,Y
43134685,6020007268,BXFR25468,Starter,4047024413764.0,Y,Y
43956307,6020007633,BXFR25804,Starter,3165143982839,Y,Y
43956307,6020007633,BXFR25804,Starter,4047024413795,Y,Y
43140054,6020006478,BXFR24848,Starter,4047025428040.0,Y,Y
43966760,6020006013,BXFR24427,Starter,4047024413764.0,Y,Y
43004351,6020004828,BXFR23332,Starter,4047024413764.0,Y,Y
43953463,6020006267,BXFR24658,Starter,4047024645790,Y,Y
43952127,6020004847,BXFR23351,Starter,4047024413764.0,Y,Y
43959286,6020005283,BXFR23729,Starter,4047024613744.0,Y,Y
43966760,6020005327,BXFR23791,Alternator,3165143619452.0,Y,Y
43965908,6020006866,BXFR25170,Starter,4047024614383,Y,Y
43012175,6020005716,BXFR24144,Starter,3165143131589.0,Y,Y
43953463,6020007624,BXFR25830,Starter,4047024607972,Y,Y
43952010,6020007283,BXFR25513,Starter,4047024413764.0,Y,Y
43969395,6020005588,BXFR24026,Starter,4047024177857.0,Y,Y
43010507,6020005816,BXFR24179,Starter,4047024852778.0,Y,Y
43952002,6020007727,BXFR25864,Starter,4047024614383.0,Y,Y
43000798,6020005469,BXFR23862,Alternator,3165143705773.0,Y,Y
43965908,6020006147,BXFR24524,Starter,4047024813366,Y,Y
43955773,6020005201,BXFR23659,Starter,3165141220001.0,Y,Y
43967213,6020005202,BXFR23658,Starter,4047024413788.0,Y,Y
43134166,6020005591,BXFR23978,Starter,3165143982839.0,Y,Y
43140245,6020005613,BXFR24053,Starter,4047024813311.0,Y,Y
43010507,6020006935,BXFR25162,Starter,4047024614383.0,Y,Y
43966760,6020005327,BXFR23791,Alternator,4047025385855.0,Y,Y
43002182,6020006397,BXFR24771,Starter,3165143536742.0,Y,Y
43965908,6020005866,BXFR24281,Starter,4047024813311.0,Y,Y
43005449,6020007715,BXFR25882,Starter,4047024813366.0,Y,Y
43012437,6020004652,BXFR23168,Starter,4047024813311.0,Y,Y
43967213,6020005308,BXFR23758,Starter,4047024813366.0,Y,Y
43002814,6020007320,BXFR25520,Starter,3165141024968.0,Y,Y
43967213,6020007148,BXFR25403,Starter,4047024813311.0,Y,Y
43011164,6020007828,BXFR25963,Alternator,4047024797796.0,Y,Y
43966650,6020005465,BXFR23903,Starter,4047024614383.0,Y,Y
43952203,6020007679,BXFR25858,Starter,4047024813366.0,Y,Y
43002182,6020006515,BXFR24877,Starter,4047024413764,Y,Y
43966760,6020006258,BXFR24675,Alternator,3165143619452,Y,Y
43135167,6020007856,BXFR26010,Starter,0,Y,N
43961006,6020006129,BXFR24519,Starter,4047024614383.0,Y,Y
43966760,6020005533,BXFR23993,Starter,4047024413764.0,Y,Y
43010507,6020007374,BXFR25580,Starter,4047024813311.0,Y,Y
43030978,6020004565,BXFR23079,Starter,4047024614383.0,Y,Y
43953463,6020007876,BXFR26015,Alternator,3165143619452.0,Y,Y
43952261,6020007752,BXFR25896,Starter,4047025364584.0,Y,Y
43965908,6020005866,BXFR24281,Starter,4047024413764.0,Y,Y
43965908,6020005866,BXFR24281,Starter,3165143309520.0,Y,Y
43140245,6020004771,BXFR23271,Starter,3165143131589.0,Y,Y
43140054,6020007431,BXFR25634,Starter,4047024413795.0,Y,Y
43952253,6020006453,BXFR24813,Starter,4047024614383.0,Y,Y
43003980,6020005070,BXFR23527,Starter,4047024413788.0,Y,Y
43010673,6020007318,BXFR25559,Alternator,4047025385855.0,Y,Y
43011164,6020005151,BXFR23606,Alternator,4047024850316.0,Y,Y
43967213,6020007366,BXFR25589,Starter,4047024413764.0,Y,Y
43016133,6020006214,BXFR24625,Starter,3165143131589,Y,Y
43140245,6020005891,BXFR24296,Starter,4047024813311.0,Y,Y
43006652,6020006414,BXFR24748,Starter,4047024590502.0,Y,Y
43132325,6020004528,BXFR23036,Starter,4047024413764.0,Y,Y
43952253,6020007311,BXFR25555,Starter,4047024413764.0,Y,Y
43953673,6020004794,BXFR23279,Starter,4047024413764.0,Y,Y
43959641,6020005179,BXFR23604,Starter,3165141024968.0,Y,Y
43011164,6020007828,BXFR25963,Starter,4047024813311.0,Y,Y
43005979,6020007231,BXFR25484,Alternator,4047024797796,Y,Y
43968039,6020004521,BXFR23037,Starter,0,Y,N
43001836,6020006116,BXFR24452,Starter,4047025364584.0,Y,Y
43963397,6020004485,BXFR23008,Alternator,4047024733664.0,Y,Y
43966728,6020007132,BXFR25378,Alternator,4047024611894.0,Y,Y
43969395,6020005794,BXFR24217,Alternator,4047025385855.0,Y,Y
43010507,6020005040,BXFR23348,Starter,3165143131589.0,Y,Y
43003659,6020007822,BXFR25947,Alternator,3165143619452.0,Y,Y
43037513,6020004698,BXFR23215,Starter,4047024413764.0,Y,Y
43109855,6020005270,BXFR23719,Starter,4047024614383.0,Y,Y
43967213,6020005202,BXFR23658,Starter,4047024413764.0,Y,Y
43010507,6020005229,BXFR23555,Starter,0,Y,N
43966648,6020004520,BXFR23028,Starter,4047024614376.0,Y,Y
WIN48,6020007824,8033500984,Starter,0,0,0
43003980,6020006124,BXFR24515,Starter,4047024614383.0,Y,Y
43140245,6020005688,BXFR24122,Starter,4047024604414.0,Y,Y
43010507,6020005656,BXFR24061,Alternator,4047024590472.0,Y,Y
43967213,6020007148,BXFR25403,Starter,3165141024968.0,Y,Y
43003706,6020005112,BXFR23575,Starter,3165141094978.0,Y,Y
43959786,6020007332,BXFR25568,Starter,3165141094978.0,Y,Y
43010507,6020005235,BXFR23673,Starter,4047024614383.0,Y,Y
43953093,6020006968,BXFR24914,Starter,3165141220001,Y,Y
43140245,6020005891,BXFR24296,Starter,4047024413764.0,Y,Y
43001354,6020007446,BXFR667,Starter,4047025364584.0,Y,Y
43952201,6020007841,BXFR25964,Starter,3165141024968.0,Y,Y
43136841,6020007771,BXFR25919,Starter,4047024813311.0,Y,Y
43963128,6020007751,BXFR25910,Starter,3165143982839.0,Y,Y
43002860,6020005999,BXFR24396,Alternator,3165143872406.0,Y,Y
43140245,6020007877,BXFR26014,Starter,4047024813366.0,Y,Y
3524,6020007589,BXFR25772,Alternator,4047024806856.0,Y,Y
43002182,6020008065,BXFR26158,Starter,4047024614376.0,Y,Y
43031597,6020007895,BXFR26024,Starter,4047024813311.0,Y,Y
43134685,6020006586,BXFR24944,Alternator,3165143619452.0,Y,Y
618,6020006152,BXFR24567,Starter,3165143982839,Y,Y
43007507,6020005361,BXFR23819,Starter,4047024607972.0,Y,Y
43140245,6020007877,BXFR26014,Starter,4047024614383.0,Y,Y
43952002,6020004868,BXFR23328,Starter,0,Y,N
43140245,6020006809,BXFR25062,Starter,4047024613775.0,Y,Y
43140245,6020006993,BXFR25271,Starter,4047024813311.0,Y,Y
43967213,6020006378,BXFR24651,Starter,4047024413764.0,Y,Y
43966760,6020007387,BXFR25608,Starter,4047024590502.0,Y,Y
43953463,6020006797,BXFR25100,Alternator,3165143619452.0,Y,Y
43128327,6020006736,BXFR25060,Starter,3165143982839.0,Y,Y
43950765,6020004808,BXFR23305,Starter,4047024614383.0,Y,Y
43966760,6020006900,BXFR25169,Starter,3165141025842,Y,Y
43952203,6020006233,BXFR24652,Starter,4047024413764,Y,Y
43140245,6020006145,BXFR24556,Starter,3165143982839,Y,Y
43956307,6020006500,BXFR24843,Starter,4047024614383.0,Y,Y
43001836,6020006116,BXFR24452,Alternator,3165144046134.0,Y,Y
43961506,6020007656,BXFR25829,Alternator,4047024797796,Y,Y
43961983,6020005729,BXFR24108,Starter,4047024813311.0,Y,Y
43961006,6020008009,BXFR26131,Starter,4047024413764.0,Y,Y
43010507,6020005819,BXFR24211,Starter,4047024614376.0,Y,Y
43003659,6020005281,BXFR23727,Alternator,4047025318006.0,Y,Y
43952002,6020007419,BXFR25649,Starter,4047024813311.0,Y,Y
43968862,6020005635,BXFR24047,Alternator,4047024414907.0,Y,Y
43968862,6020005635,BXFR24047,Starter,3165141094978.0,Y,Y
43959641,6020005429,BXFR23858,Alternator,3165143175521.0,Y,Y
43011164,6020007828,BXFR25963,Starter,4047024413795.0,Y,Y
43004351,6020006271,BXFR24642,Starter,3165143982815,Y,Y
43953596,6020004707,BXFR23233,Starter,4047024813311.0,Y,Y
43124625,6020006782,BXFR25112,Starter,4047024614383.0,Y,Y
43951610,6020005452,BXFR23881,Starter,4047024413764.0,Y,Y
43003659,6020007822,BXFR25947,Alternator,3165143619452.0,Y,Y
43010507,6020006601,BXFR24759,Starter,3165141024968.0,Y,Y
43953463,6020004870,BXFR23369,Starter,3165141220001.0,Y,Y
43952126,6020006423,BXFR24811,Starter,4047024614383.0,Y,Y
43006634,6020005286,BXFR23713,Starter,4047024413801.0,Y,Y
43966650,6020005901,BXFR24323,Alternator,4047024797802.0,Y,Y
3524,6020006654,BXFR24996,Starter,4047024852785.0,Y,Y
43010507,6020005040,BXFR23348,Starter,4047024645790.0,Y,Y
43006652,6020008044,BXFR26154,Starter,3165143131589.0,Y,Y
43965908,6020006866,BXFR25170,Starter,4047024614383,Y,Y
43134681,6020006285,BXFR24694,Starter,4047024614383,Y,Y
43001354,6020006514,BXFR24874,Starter,3165141025842,Y,Y
43031597,6020007416,BXFR25620,Alternator,4047024415034.0,Y,Y
43002182,6020006832,BXFR25140,Starter,4047024413764,Y,Y
43124779,6020007315,BXFR25537,Starter,4047024614383.0,Y,Y
43966760,6020005772,BXFR24220,Starter,3165141024968.0,Y,Y
43002182,6020004827,BXFR23322,Starter,4047024413764.0,Y,Y
43010507,6020007067,BXFR25277,Starter,3165143131589.0,Y,Y
43003668,6020005226,BXFR23677,Starter,4047025364584.0,Y,Y
43140055,6020005735,BXFR24159,Starter,4047024413764.0,Y,Y
43953463,6020007876,BXFR26015,Starter,4047024614383.0,Y,Y
43967213,6020006378,BXFR24651,Alternator,4047024797802.0,Y,Y
43966648,6020005253,BXFR23678,Starter,4047024177857.0,Y,Y
43966760,6020007114,BXFR25394,Starter,4047024413764.0,Y,Y
43966577,6020007169,BXFR25424,Starter,0,Y,N
43140055,6020006955,BXFR25209,Alternator,3165143619452.0,Y,Y
43955326,6020006812,BXFR25141,Starter,4047024813311.0,Y,Y
43961006,6020006936,BXFR25236,Starter,4047024614383.0,Y,Y
43000601,6020005316,BXFR23764,Alternator,4047024666481.0,Y,Y
43051919,6020004522,BXFR23071,Starter,4047024413764.0,Y,Y
43965908,6020004562,BXFR23093,Starter,4047024813311.0,Y,Y
43134181,6020006127,BXFR24532,Starter,4047024413764.0,Y,Y
43967213,6020005839,BXFR24210,Starter,3165141220001.0,Y,Y
43953301,6020006625,BXFR24674,Starter,3165144055853.0,Y,Y
43966760,6020004513,BXFR23049,Alternator,3165143619452.0,Y,Y
43953593,6020006030,BXFR24433,Alternator,4047024415034.0,Y,Y
43012175,6020005293,BXFR23737,Starter,4047024614383.0,Y,Y
43007507,6020007161,BXFR25369,Alternator,4047024414860.0,Y,Y
43007507,6020005783,BXFR24184,Starter,4047024413788.0,Y,Y
43031597,6020007160,BXFR25407,Starter,3165143982778.0,Y,Y
43140245,6020005688,BXFR24122,Starter,3165143982815.0,Y,Y
43953093,6020005254,BXFR23701,Starter,4047024413764.0,Y,Y
43002182,6020006397,BXFR24771,Alternator,4047025385855.0,Y,Y
43128327,6020006736,BXFR25060,Starter,4047024614383.0,Y,Y
43966472,6020006257,BXFR24667,Starter,4047024413764,Y,Y
43002005,6020006861,BXFR25165,Starter,4047024813311,Y,Y
43010507,6020006166,BXFR24571,Starter,4047024813311,Y,Y
43002814,6020005596,BXFR24018,Starter,4047024413764.0,Y,Y
43970279,6020007626,BXFR25797,Starter,4047024614383,Y,Y
43953093,6020006371,BXFR24745,Starter,2000132122463.0,Y,Y
43950692,6020007868,BXFR26023,Starter,4047024645790.0,Y,Y
43006652,6020008044,BXFR26154,Starter,4047024590502.0,Y,Y
43006652,6020004736,BXFR23248,Starter,4047024413764.0,Y,Y
43010507,6020005931,BXFR24325,Starter,4047024813311.0,Y,Y
43124779,6020006693,BXFR24999,Starter,4047024614376.0,Y,Y
43967213,6020007148,BXFR25403,Starter,4047026090970.0,Y,Y
43955100,6020007312,BXFR25561,Alternator,4047024414907.0,Y,Y
43959641,6020005273,BXFR23698,Starter,4047024413764.0,Y,Y
43952199,6020007343,BXFR25588,Starter,4047024614383.0,Y,Y
43016133,6020007450,BXFR25664,Alternator,4047025385855.0,Y,Y
43963405,6020006031,BXFR24421,Starter,3165143982839.0,Y,Y
43010507,6020005392,BXFR23750,Starter,4047025364584.0,Y,Y
43966760,6020004513,BXFR23049,Alternator,4047025385855.0,Y,Y
43968862,6020006751,BXFR25099,Alternator,4047024797574.0,Y,Y
43140245,6020005891,BXFR24296,Starter,4047024813311.0,Y,Y
43140055,6020005076,BXFR23534,Alternator,3165143477496.0,Y,Y
43953673,6020004553,BXFR23032,Alternator,4047024415034.0,Y,Y
43129765,6020005626,BXFR24034,Starter,3165141219999.0,Y,Y
43965908,6020005866,BXFR24281,Starter,4047024413764.0,Y,Y
43002119,6020004883,BXFR23321,Starter,3165143131589.0,Y,Y
43126469,6020007701,BXFR25842,Alternator,4047024809970.0,Y,Y
43109855,6020005734,BXFR24162,Starter,4047024614383.0,Y,Y
43140054,6020007794,BXFR25942,Alternator,4047025385855.0,Y,Y
43952204,6020005741,BXFR24168,Starter,4047024413764.0,Y,Y
43010507,6020007375,BXFR25543,Alternator,4047024797796.0,Y,Y
43016133,6020005639,BXFR24080,Starter,3165141025842.0,Y,Y
43134180,6020007646,BXFR25801,Starter,4047024413764,Y,Y
43140245,6020006809,BXFR25062,Starter,4047024413764.0,Y,Y
43126469,6020007701,BXFR25842,Starter,3165141068368.0,Y,Y
43966760,6020005157,BXFR23630,Starter,3165141220001.0,Y,Y
43132325,6020005427,BXFR23873,Starter,4047024413764.0,Y,Y
43010507,6020007372,BXFR25598,Alternator,4047024797802.0,Y,Y
43002814,6020007974,BXFR26086,Alternator,4047026091274.0,Y,Y
43003668,6020006709,BXFR25011,Alternator,3165143619452.0,Y,Y
43952250,6020007668,BXFR25847,Starter,3165143982815.0,Y,Y
43001836,6020006116,BXFR24452,Starter,4047024614376.0,Y,Y
43126420,6020006565,BXFR24912,Starter,4047025364584.0,Y,Y
43005449,6020006234,BXFR24620,Starter,4047026090970,Y,Y
43966760,6020005533,BXFR23993,Alternator,4047025385855.0,Y,Y
43965548,6020005949,BXFR24368,Starter,4047024413764.0,Y,Y
43134685,6020006128,BXFR24537,Starter,4047024413764.0,Y,Y
43140245,6020007435,BXFR25648,Alternator,4047024666481.0,Y,Y
43140245,6020005093,BXFR23551,Starter,4047024413764.0,Y,Y
43952139,6020005400,BXFR23836,Alternator,3165143619452.0,Y,Y
43966651,6020006633,BXFR24990,Starter,4047024813311.0,Y,Y
3508,6020006582,BXFR24920,Alternator,4047024733664.0,Y,Y
43005979,6020006320,BXFR24726,Starter,4047024813632.0,Y,Y
43011164,6020005151,BXFR23606,Starter,4047024413764.0,Y,Y
43140054,6020007084,BXFR25330,Starter,3165141025842.0,Y,Y
43016133,6020007450,BXFR25664,Alternator,3165143175620.0,Y,Y
43012175,6020006180,BXFR24586,Starter,4047024413764,Y,Y
43008479,6020006081,BXFR24479,Starter,4047024614376.0,Y,Y
43966760,6020004513,BXFR23049,Starter,4047024413764.0,Y,Y
43134685,6020007055,BXFR25300,Starter,4047024613775.0,Y,Y
43012722,6020005357,BXFR23811,Starter,4047024614376.0,Y,Y
43966760,6020007387,BXFR25608,Starter,4047024413764.0,Y,Y
43966760,6020005327,BXFR23791,Starter,3165141024968.0,Y,Y
43135167,6020007856,BXFR26010,Starter,3165143309520.0,Y,Y
43134180,6020005164,BXFR23623,Starter,3165141025842.0,Y,Y
43967341,6020004581,BXFR23086,Alternator,4047024414907.0,Y,Y
43002814,6020007320,BXFR25520,Starter,4047024614383.0,Y,Y
43003980,6020005992,BXFR24322,Starter,3165141220001.0,Y,Y
43006757,6020005221,BXFR23680,Starter,3165143982778.0,Y,Y
43966760,6020005533,BXFR23993,Alternator,3165143619452.0,Y,Y
43959786,6020007906,BXFR26011,Alternator,4047024182707.0,Y,Y
43012175,6020005716,BXFR24144,Alternator,3165143619452.0,Y,Y
WIN49,6020006817,2004078024,Starter,0,0,0
43950717,6020006219,BXFR24627,Starter,4047024614383,Y,Y
43006757,6020005958,BXFR24354,Alternator,3165143872406.0,Y,Y
43952250,6020006235,BXFR24569,Starter,4047024413764,Y,Y
43140245,6020005249,BXFR23707,Alternator,3165144046134.0,Y,Y
43010507,6020004628,BXFR23022,Starter,4047024413764.0,Y,Y
43016133,6020008007,BXFR26122,Starter,4047024645790.0,Y,Y
43051919,6020005061,BXFR23540,Starter,3165143131589.0,Y,Y
43968862,6020006751,BXFR25099,Alternator,4047024797796.0,Y,Y
43952261,6020004702,BXFR23211,Starter,3165141024968.0,Y,Y
43002866,6020004539,BXFR23053,Starter,4047024614383.0,Y,Y
43967213,6020004497,BXFR23026,Starter,4047025364584.0,Y,Y
43005979,6020004604,BXFR23146,Starter,4047024413764.0,Y,Y
43966760,6020006258,BXFR24675,Starter,4047024614383,Y,Y
43952127,6020006201,BXFR24622,Starter,4047025364584,Y,Y
43051919,6020006001,BXFR24403,Alternator,4047024806856.0,Y,Y
43002860,6020007186,BXFR25413,Starter,4047024413764.0,Y,Y
43006652,6020008044,BXFR26154,Starter,3165141220001.0,Y,Y
43012722,6020006981,BXFR25248,Starter,4047024813311.0,Y,Y
43952199,6020005592,BXFR24011,Alternator,4047026096545.0,Y,Y
43006469,6020005325,BXFR23763,Starter,4047024614376.0,Y,Y
43012722,6020005731,BXFR24170,Starter,4047024413764.0,Y,Y
43968039,6020007418,BXFR25632,Alternator,4047024733664.0,Y,Y
43966760,6020007387,BXFR25608,Starter,4047024413764.0,Y,Y
43952125,6020005519,BXFR23926,Starter,3165141154795.0,Y,Y
43132325,6020004528,BXFR23036,Starter,4047024813311.0,Y,Y
43963590,6020004835,BXFR23311,Alternator,4047024797796.0,Y,Y
43956307,6020006500,BXFR24843,Alternator,4047024797574.0,Y,Y
43966760,6020007114,BXFR25394,Alternator,0,Y,N
43966760,6020006900,BXFR25169,Starter,4047024813366,Y,Y
43140245,6020007622,BXFR25833,Starter,4047025472333,Y,Y
43961476,6020005289,BXFR23736,Alternator,4047024797574.0,Y,Y
43031597,6020006095,BXFR24495,Starter,4047024413764,Y,Y
43010673,6020006663,BXFR25017,Alternator,4047025852746.0,Y,Y
43005979,6020006960,BXFR25255,Starter,4047025364584.0,Y,Y
43031597,6020005956,BXFR24375,Starter,4047024614383.0,Y,Y
43014269,6020006796,BXFR25118,Starter,4047024813366.0,Y,Y
43002182,6020007072,BXFR25320,Alternator,4047024414891.0,Y,Y
43965908,6020006547,BXFR24878,Starter,4047024413764,Y,Y
43950692,6020004500,BXFR23045,Starter,3165143131589.0,Y,Y
43952045,6020007840,BXFR25971,Starter,4047024836839.0,Y,Y
43959641,6020005429,BXFR23858,Alternator,4047025385855.0,Y,Y
43140054,6020007990,BXFR26114,Starter,4047024813366.0,Y,Y
43002005,6020007912,BXFR26031,Starter,4047024614383.0,Y,Y
43969865,6020007697,BXFR25826,Starter,4047024813311.0,Y,Y
43003668,6020007335,BXFR25486,Alternator,4047024797574.0,Y,Y
43966760,6020005772,BXFR24220,Starter,4047024607972.0,Y,Y
335,6020006561,BXFR24923,Starter,4047026090970.0,Y,Y
3524,6020004818,BXFR23326,Alternator,4047025385855.0,Y,Y
3524,6020006654,BXFR24996,Starter,3165143131589.0,Y,Y
43010507,6020005813,BXFR24094,Alternator,3165143619452.0,Y,Y
43005449,6020006234,BXFR24620,Starter,4047024614383,Y,Y
43010507,6020005387,BXFR23724,Starter,3165141094978.0,Y,Y
43966760,6020007114,BXFR25394,Starter,4047024413764.0,Y,Y
43140245,6020006342,BXFR24723,Starter,4047024614383.0,Y,Y
43102332,6020005282,BXFR23731,Alternator,4047024797574.0,Y,Y
43007507,6020004769,BXFR23288,Starter,4047023204691.0,Y,Y
43966760,6020004513,BXFR23049,Alternator,3165143619452.0,Y,Y
43952204,6020007053,BXFR25317,Starter,4047024413764.0,Y,Y
